Salary,Year,Player,Position
398762,2006,Anthony Roberson, SG
398762,2006,Alex Acker, G
398762,2006,Brandon Bass, PF
398762,2006,Andre Owens, SG
398762,2006,Lawrence Roberts, PF
398762,2006,Gerald Fitch, G
398762,2006,Shavlik Randolph, PF
398762,2006,Eddie Basden, SG
398762,2006,Martynas Andriuskevicius, C
398762,2006,Dijon Thompson, SF
398761,2006,C.J. Miles, SG
398672,2006,Donell Taylor, PG
248118,2006,Chuck Hayes, PF
29464000,2005,Shaquille O'Neal, C
19684000,2005,Dikembe Mutombo, C
17531000,2005,Allan Houston, SG
17351000,2005,Chris Webber, C
15750000,2005,Damon Stoudamire, PG
14625000,2005,Antoine Walker, PF
14625000,2005,Shareef Abdur-Rahim, PF
14625000,2005,Allen Iverson, SG
14625000,2005,Latrell Sprewell, SG
14625000,2005,Vin Baker, PF
14625000,2005,Zydrunas Ilgauskas, C
14625000,2005,Anfernee Hardaway, SF
14625000,2005,Ray Allen, SG
14625000,2005,Kobe Bryant, SF
14625000,2005,Stephon Marbury, PG
14609000,2005,Michael Finley, SG
14487000,2005,Tracy McGrady, SG
14487000,2005,Jalen Rose, SG
14487000,2005,Keith Van Horn, PF
14487000,2005,Grant Hill, SF
13440000,2005,Eddie Jones, SG
13346000,2005,Brian Grant, PF
13281000,2005,Vince Carter, G
12900000,2005,Tim Thomas, PF
12000000,2005,Antonio Davis, PF
12000000,2005,Glenn Robinson, SF
11821000,2005,Nick Van Exel, PG
10937000,2005,Theo Ratliff, C
9817000,2005,Kerry Kittles, SG
9300000,2005,Jamal Mashburn, SF
8450000,2005,Maurice Taylor, PF
8444000,2005,Derek Anderson, SG
8273000,2005,Alan Henderson, PF
8260000,2005,Austin Croshere, PF
8105000,2005,Erick Dampier, C
7992000,2005,Kelvin Cato, C
7750000,2005,Marcus Camby, C
7300000,2005,Shandon Anderson, SF
7150000,2005,Lorenzen Wright, PF
7000000,2005,Jerry Stackhouse, SF
6875000,2005,Doug Christie, SG
6875000,2005,Peja Stojakovic, SF
6667000,2005,Kenyon Martin, PF
6375000,2005,Howard Eisley, PG
6270000,2005,Nazr Mohammed, C
6191000,2005,Vitaly Potapenko, C
6078000,2005,Christian Laettner, PF
6022000,2005,Stromile Swift, PF
6000000,2005,Ben Wallace, PF
5922000,2005,Danny Fortson, C
5900000,2005,Calvin Booth, C
5899000,2005,Joe Smith, PF
5899000,2005,Ruben Patterson, PF
5899000,2005,Clarence Weatherspoon, PF
5885000,2005,Kurt Thomas, PF
5884000,2005,Jahidi White, C
5883000,2005,Cuttino Mobley, SG
5792000,2005,Scot Pollard, C
5750000,2005,Steve Nash, PG
5714000,2005,Shawn Bradley, C
5600000,2005,Jerome Williams, PF
5500000,2005,Corliss Williamson, PF
5500000,2005,Aaron McKie, SG
5419000,2005,Darius Miles, SF
5361000,2005,Kwame Brown, C
5355000,2005,Bo Outlaw, PF
4915000,2005,Marcus Fizer, F
4875000,2005,Lamond Murray, SF
4875000,2005,Eric Snow, PG
4800000,2005,Tony Battie, C
4800000,2005,Michael Stewart, PF
4482000,2005,Mike Miller, SG
4318000,2005,Pau Gasol, PF
4225000,2005,Marc Jackson, PF
4200000,2005,Chucky Atkins, PG
4119000,2005,DerMarr Johnson, SF
3785000,2005,Chris Mihm, C
3600000,2005,Moochie Norris, PG
3475000,2005,Jamal Crawford, SG
3215000,2005,Joel Przybilla, C
3212000,2005,Shane Battier, SF
3150000,2005,Othella Harrington, PF
3150000,2005,Aaron Williams, C
3150000,2005,Tony Delk, PG
3150000,2005,Bobby Jackson, PG
3073000,2005,Keyon Dooling, PG
3054000,2005,Jerome Moiso, C
3043000,2005,Etan Thomas, C
3000000,2005,Derek Fisher, PG
3000000,2005,George Lynch, SF
2969000,2005,Mateen Cleaves, PG
2949000,2005,Jason Collier, C
2937000,2005,Eddie Griffin, PF
2803000,2005,Hedo Turkoglu, SF
2695000,2005,DeSagana Diop, C
2680000,2005,Desmond Mason, SF
2562000,2005,Quentin Richardson, SF
2481000,2005,Rodney White, SF
2474000,2005,Jamaal Magloire, C
2390000,2005,Speedy Claxton, PG
2371000,2005,Morris Peterson, SG
2363000,2005,Donnell Harvey, PF
2362000,2005,DeShawn Stevenson, SG
2358000,2005,Joe Johnson, G
2332000,2005,Kedrick Brown, SG
2322000,2005,Jake Tsakalidis, C
2301000,2005,Vladimir Radmanovic, SF
2269000,2005,Mamadou N'diaye, C
2266000,2005,Richard Jefferson, F
2232000,2005,Troy Murphy, PF
2212000,2005,Mark Madsen, PF
1985000,2005,Michael Bradley, PF
1887000,2005,Jason Collins, C
1805000,2005,Zach Randolph, F
1672000,2005,Andrei Kirilenko, SF
1600000,2005,Samuel Dalembert, C
1554000,2005,Jamaal Tinsley, PG
1554000,2005,Primoz Brezec, C
1545000,2005,Tony Parker, G
1377000,2005,Gerald Wallace, SF
28000000,2004,Kevin Garnett, PF
26571000,2004,Shaquille O'Neal, C
18000000,2004,Rasheed Wallace, PF
17895000,2004,Dikembe Mutombo, C
15937000,2004,Allan Houston, SG
15937000,2004,Chris Webber, C
14625000,2004,Damon Stoudamire, PG
13500000,2004,Antoine Walker, PF
13500000,2004,Antonio McDyess, PF
13500000,2004,Shareef Abdur-Rahim, PF
13500000,2004,Allen Iverson, SG
13500000,2004,Latrell Sprewell, SG
13500000,2004,Vin Baker, PF
13500000,2004,Zydrunas Ilgauskas, C
13500000,2004,Anfernee Hardaway, SF
13500000,2004,Ray Allen, SG
13500000,2004,Kobe Bryant, SF
13500000,2004,Stephon Marbury, PG
13281000,2004,Michael Finley, SG
13280000,2004,Keith Van Horn, PF
13279000,2004,Tracy McGrady, SG
13279000,2004,Tim Duncan, C
13279000,2004,Jalen Rose, SG
12320000,2004,Eddie Jones, SG
12234000,2004,Brian Grant, PF
12051000,2004,Vlade Divac, C
12000000,2004,Antonio Davis, PF
11953000,2004,Vince Carter, G
11825000,2004,Tim Thomas, PF
11668000,2004,Tom Gugliotta, PF
10950000,2004,Jason Kidd, PG
10912000,2004,Nick Van Exel, PG
10730000,2004,Glenn Robinson, SF
10156000,2004,Theo Ratliff, C
9600000,2004,Glen Rice, SF
9267000,2004,Kerry Kittles, SG
8666000,2004,Greg Ostertag, C
8525000,2004,Jamal Mashburn, SF
8050000,2004,Toni Kukoc, SF
7800000,2004,Maurice Taylor, PF
7794000,2004,Derek Anderson, SG
7700000,2004,Wesley Person, SF
7682000,2004,Alan Henderson, PF
7610000,2004,Austin Croshere, PF
7482000,2004,Erick Dampier, C
7344000,2004,Kelvin Cato, C
7250000,2004,Marcus Camby, C
7169000,2004,Ron Mercer, SG
6700000,2004,Shandon Anderson, SF
6600000,2004,Lorenzen Wright, PF
6500000,2004,Jerry Stackhouse, SF
6364000,2004,Elton Brand, PF
6250000,2004,Doug Christie, SG
6250000,2004,Peja Stojakovic, SF
6246000,2004,Eddie Robinson, SF
6166000,2004,Bob Sura, PG
6030000,2004,Charlie Ward, PG
5955000,2004,Bo Outlaw, PF
5843000,2004,Howard Eisley, PG
5750000,2004,Steve Nash, PG
5720000,2004,Steve Francis, PG
5715000,2004,Vitaly Potapenko, C
5700000,2004,Nazr Mohammed, C
5560000,2004,Eric Williams, PF
5526000,2004,Christian Laettner, PF
5500000,2004,Alvin Williams, PG
5500000,2004,Ben Wallace, PF
5447000,2004,Ruben Patterson, PF
5446000,2004,Calvin Booth, C
5445000,2004,Joe Smith, PF
5445000,2004,Clarence Weatherspoon, PF
5445000,2004,Avery Johnson, PG
5428000,2004,Danny Fortson, C
5400000,2004,Jerome Williams, PF
5400000,2004,Brent Barry, SG
5394000,2004,Jahidi White, C
5394000,2004,Kurt Thomas, PF
5393000,2004,Cuttino Mobley, SG
5310000,2004,Scot Pollard, C
5300000,2004,Robert Horry, PF
5194000,2004,Shawn Bradley, C
5173000,2004,Baron Davis, PG
5128000,2004,Kenyon Martin, PF
5062000,2004,Brevin Knight, PG
5000000,2004,Corliss Williamson, PF
5000000,2004,Aaron McKie, SG
4692000,2004,Lamar Odom, PF
4614000,2004,Stromile Swift, PF
4580000,2004,Mark Jackson, PG
4549000,2004,Rick Fox, SF
4500000,2004,Lamond Murray, SF
4500000,2004,Eric Snow, PG
4480000,2004,Michael Stewart, PF
4400000,2004,Tony Battie, C
4400000,2004,Adonal Foyle, C
4278000,2004,Jonathan Bender, SF
4252000,2004,Kwame Brown, C
4200000,2004,Zeljko Rebraca, C
4130000,2004,Darius Miles, SF
4063000,2004,Anthony Carter, PG
3960000,2004,David Wesley, SG
3912000,2004,Wally Szczerbiak, SG
3900000,2004,Chucky Atkins, PG
3900000,2004,Marc Jackson, PF
3726000,2004,Marcus Fizer, F
3625000,2004,Andrew DeClercq, C
3600000,2004,Lawrence Funderburke, PF
3600000,2004,Moochie Norris, PG
3596000,2004,Richard Hamilton, SG
3417000,2004,Pau Gasol, PF
3380000,2004,Mike Miller, SG
3317000,2004,Andre Miller, PG
3300000,2004,Lindsey Hunter, SG
3259000,2004,Chris Whitney, PG
3087000,2004,DerMarr Johnson, SF
3069000,2004,Shawn Marion, SG
3000000,2004,Derek Fisher, PG
3000000,2004,Chris Crawford, SF
2933000,2004,Jason Terry, G
2925000,2004,Othella Harrington, PF
2925000,2004,Bimbo Coles, PG
2925000,2004,Aaron Williams, C
2925000,2004,Tony Delk, PG
2925000,2004,Bobby Jackson, PG
2903000,2004,Horace Grant, C
2894000,2004,Hubert Davis, SG
2862000,2004,Corey Maggette, SF
2823000,2004,Chris Mihm, C
2800000,2004,Michael Curry, SF
2800000,2004,George Lynch, SF
2676000,2004,Metta World Peace, SF
2610000,2004,John Amaechi, PF
2577000,2004,Jamal Crawford, SG
2533000,2004,Shane Battier, SF
2445000,2004,James Posey, SF
2400000,2004,Stacey Augmon, SF
2373000,2004,Joel Przybilla, C
2350000,2004,Quincy Lewis, SG
2270000,2004,Dion Glover, SG
2264000,2004,Jeff Foster, PF
2256000,2004,Keyon Dooling, PG
2244000,2004,Devean George, SF
2230000,2004,Jerome Moiso, C
2225000,2004,Kenny Thomas, PF
2211000,2004,Etan Thomas, C
2134000,2004,Mateen Cleaves, PG
2118000,2004,DeSagana Diop, C
2109000,2004,Jason Collier, C
2104000,2004,Jumaine Jones, SF
2102000,2004,Scott Padgett, PF
1995000,2004,Hedo Turkoglu, SF
1948000,2004,Rodney White, SF
1898000,2004,Desmond Mason, SF
1850000,2004,Joe Johnson, G
1805000,2004,Quentin Richardson, SF
1757000,2004,Kedrick Brown, SG
1735000,2004,Jamaal Magloire, C
1670000,2004,Vladimir Radmanovic, SF
1667000,2004,Speedy Claxton, PG
1646000,2004,Morris Peterson, SG
1631000,2004,Donnell Harvey, PF
1624000,2004,DeShawn Stevenson, SG
1586000,2004,Richard Jefferson, F
1580000,2004,Jake Tsakalidis, C
1537000,2004,Mamadou N'diaye, C
1507000,2004,Troy Murphy, PF
1474000,2004,Mark Madsen, PF
1300000,2004,Bryce Drew, PG
1292000,2004,Michael Bradley, PF
1227000,2004,Jason Collins, C
1172000,2004,Zach Randolph, F
995000,2004,Brandon Armstrong, SG
956000,2004,Andrei Kirilenko, SF
887000,2004,Samuel Dalembert, C
862000,2004,Primoz Brezec, C
861000,2004,Jamaal Tinsley, PG
856000,2004,Tony Parker, G
764000,2004,Gerald Wallace, SF
639000,2004,Predrag Drobnjak, C
587000,2004,Trenton Hassell, SF
25200000,2003,Kevin Garnett, PF
23571000,2003,Shaquille O'Neal, C
21500000,2003,Shawn Kemp, C
20625000,2003,Juwan Howard, PF
19727000,2003,Scottie Pippen, SF
19250000,2003,Karl Malone, PF
16200000,2003,Rasheed Wallace, PF
16105000,2003,Dikembe Mutombo, C
14343000,2003,Chris Webber, C
13500000,2003,Damon Stoudamire, PG
13080000,2003,Gary Payton, PG
12375000,2003,Antoine Walker, PF
12375000,2003,Shareef Abdur-Rahim, PF
12375000,2003,Allen Iverson, SG
12375000,2003,Latrell Sprewell, SG
12375000,2003,Vin Baker, PF
12375000,2003,Zydrunas Ilgauskas, C
12375000,2003,Anfernee Hardaway, SF
12375000,2003,Ray Allen, SG
12375000,2003,Kobe Bryant, SF
12375000,2003,Stephon Marbury, PG
12072000,2003,Tracy McGrady, SG
12072000,2003,Tim Duncan, C
12072000,2003,Jalen Rose, SG
12072000,2003,Keith Van Horn, PF
12072000,2003,Grant Hill, SF
12046000,2003,Reggie Miller, SG
12000000,2003,Antonio Davis, PF
11953000,2003,Michael Finley, SG
11248000,2003,Vlade Divac, C
11200000,2003,Eddie Jones, SG
11121000,2003,Brian Grant, PF
11000000,2003,Allan Houston, SG
10890000,2003,Tom Gugliotta, PF
10750000,2003,Tim Thomas, PF
10625000,2003,Vince Carter, G
10500000,2003,David Robinson, C
10003000,2003,Nick Van Exel, PG
9900000,2003,Steve Smith, SG
9860000,2003,Glenn Robinson, SF
9830000,2003,Derrick Coleman, PF
9375000,2003,Theo Ratliff, C
9260000,2003,Jason Kidd, PG
9200000,2003,Glen Rice, SF
9185000,2003,Kenny Anderson, PG
9000000,2003,John Stockton, G
8717000,2003,Kerry Kittles, SG
8421000,2003,Clifford Robinson, PF
8050000,2003,Toni Kukoc, SF
8000000,2003,Dale Davis, PF
7975000,2003,Elden Campbell, C
7799000,2003,Greg Ostertag, C
7750000,2003,Jamal Mashburn, SF
7150000,2003,Maurice Taylor, PF
7145000,2003,Derek Anderson, SG
7140000,2003,Donyell Marshall, PF
7091000,2003,Alan Henderson, PF
7044000,2003,P.J. Brown, PF
7000000,2003,Wesley Person, SF
6960000,2003,Austin Croshere, PF
6950000,2003,Jermaine O'Neal, C
6858000,2003,Erick Dampier, C
6750000,2003,Marcus Camby, C
6696000,2003,Kelvin Cato, C
6618000,2003,Ron Mercer, SG
6600000,2003,Tyrone Hill, PF
6555000,2003,Bo Outlaw, PF
6100000,2003,Shandon Anderson, SF
6061000,2003,Michael Olowokandi, C
6050000,2003,Lorenzen Wright, PF
6000000,2003,Jerry Stackhouse, SF
6000000,2003,Chris Mills, SF
5750000,2003,Steve Nash, PG
5750000,2003,Charlie Ward, PG
5726000,2003,Eddie Robinson, SF
5625000,2003,Doug Christie, SG
5625000,2003,Peja Stojakovic, SF
5625000,2003,Tariq Abdul-Wahad, SF
5540000,2003,Bob Sura, PG
5448000,2003,Mike Bibby, PG
5350000,2003,Alvin Williams, PG
5312000,2003,Howard Eisley, PG
5300000,2003,Robert Horry, PF
5250000,2003,Jerome Williams, PF
5250000,2003,Jason Caffey, F
5238000,2003,Vitaly Potapenko, C
5130000,2003,Nazr Mohammed, C
5062000,2003,Brevin Knight, PG
5040000,2003,Brent Barry, SG
5004000,2003,Eric Williams, PF
5000000,2003,Ben Wallace, PF
4992000,2003,Calvin Booth, C
4992000,2003,Anthony Mason, F
4992000,2003,Ruben Patterson, PF
4991000,2003,Todd MacCulloch, C
4991000,2003,Joe Smith, PF
4991000,2003,Clarence Weatherspoon, PF
4991000,2003,Avery Johnson, PG
4973000,2003,Christian Laettner, PF
4935000,2003,Danny Fortson, C
4926000,2003,Raef LaFrentz, C
4904000,2003,Kurt Thomas, PF
4903000,2003,Jahidi White, C
4903000,2003,Cuttino Mobley, SG
4903000,2003,Rashard Lewis, PF
4895000,2003,Elton Brand, PF
4827000,2003,Scot Pollard, C
4800000,2003,Brad Miller, C
4675000,2003,Shawn Bradley, C
4506000,2003,Darrel Armstrong, PG
4500000,2003,Corliss Williamson, PF
4500000,2003,Aaron McKie, SG
4500000,2003,Sam Cassell, PG
4469000,2003,Antawn Jamison, PF
4400000,2003,Adonal Foyle, C
4383000,2003,Steve Francis, PG
4220000,2003,Mark Jackson, PG
4170000,2003,Rick Fox, SF
4160000,2003,Michael Stewart, PF
4125000,2003,Eric Snow, PG
4067000,2003,Kenyon Martin, PF
4030000,2003,Ervin Johnson, C
4000000,2003,Tony Battie, C
4000000,2003,Travis Knight, C
3974000,2003,Kwame Brown, C
3942000,2003,Baron Davis, PG
3850000,2003,Zeljko Rebraca, C
3780000,2003,Tim Hardaway, G
3740000,2003,Tracy Murray, SF
3726000,2003,Robert Traylor, PF
3656000,2003,Stromile Swift, PF
3656000,2003,Anthony Carter, PG
3600000,2003,Chucky Atkins, PG
3600000,2003,David Wesley, SG
3600000,2003,Moochie Norris, PG
3575000,2003,Marc Jackson, PF
3557000,2003,Lamar Odom, PF
3425000,2003,Jason Williams, PG
3375000,2003,Antonio Daniels, PG
3300000,2003,LaPhonso Ellis, F
3300000,2003,Lawrence Funderburke, PF
3267000,2003,Darius Miles, SF
3263000,2003,Andrew DeClercq, C
3226000,2003,Jonathan Bender, SF
3220000,2003,Anthony Peeler, SG
3194000,2003,Pau Gasol, PF
3175000,2003,Jon Barry, SG
3159000,2003,Larry Hughes, SG
3104000,2003,Evan Eschmeyer, C
3000000,2003,Derek Fisher, PG
3000000,2003,Lindsey Hunter, SG
2962000,2003,Chris Whitney, PG
2946000,2003,Marcus Fizer, F
2933000,2003,Wally Szczerbiak, SG
2923000,2003,Dirk Nowitzki, F
2813000,2003,Mikki Moore, C
2793000,2003,Paul Pierce, SF
2777000,2003,Bonzi Wells, SG
2775000,2003,Matt Maloney, G
2753000,2003,Michael Doleac, C
2750000,2003,Chris Crawford, SF
2726000,2003,Keon Clark, PF
2700000,2003,Othella Harrington, PF
2700000,2003,Randy Brown, G
2700000,2003,Bimbo Coles, PG
2700000,2003,Aaron Williams, C
2700000,2003,Tony Delk, PG
2700000,2003,Chauncey Billups, PG
2700000,2003,Bobby Jackson, PG
2699000,2003,Michael Dickerson, G
2681000,2003,Richard Hamilton, SG
2668000,2003,Mike Miller, SG
2667000,2003,Matt Harpring, SF
2662000,2003,Horace Grant, C
2640000,2003,Sean Rooks, C
2640000,2003,Lucious Harris, SG
2631000,2003,Hubert Davis, SG
2625000,2003,Steve Kerr, G
2600000,2003,Michael Curry, SF
2600000,2003,George Lynch, SF
2460000,2003,Andre Miller, PG
2436000,2003,Rasho Nesterovic, C
2400000,2003,Stacey Augmon, SF
2393000,2003,John Amaechi, PF
2368000,2003,Shane Battier, SF
2265000,2003,Shawn Marion, SG
2238000,2003,Pat Garrity, PF
2222000,2003,Chris Mihm, C
2162000,2003,Eddie Griffin, PF
2156000,2003,Ricky Davis, SG
2153000,2003,Jason Terry, G
2148000,2003,Brian Skinner, PF
2110000,2003,Al Harrington, PF
2069000,2003,Corey Maggette, SF
2026000,2003,Jamal Crawford, SG
1987000,2003,Shammond Williams, PG
1980000,2003,DeSagana Diop, C
1904000,2003,Metta World Peace, SF
1885000,2003,Tyronn Lue, PG
1862000,2003,Joel Przybilla, C
1821000,2003,Rodney White, SF
1769000,2003,Keyon Dooling, PG
1729000,2003,Joe Johnson, G
1723000,2003,James Posey, SF
1681000,2003,Jerome Moiso, C
1650000,2003,Danny Manning, F
1643000,2003,Kedrick Brown, SG
1636000,2003,Tony Massenburg, PF
1605000,2003,Etan Thomas, C
1584000,2003,Dion Glover, SG
1571000,2003,Jeff Foster, PF
1561000,2003,Vladimir Radmanovic, SF
1557000,2003,Kenny Thomas, PF
1542000,2003,Devean George, SF
1540000,2003,Samaki Walker, PF
1524000,2003,Courtney Alexander, SG
1482000,2003,Richard Jefferson, F
1441000,2003,Mateen Cleaves, PG
1419000,2003,Jumaine Jones, SF
1410000,2003,Scott Padgett, PF
1409000,2003,Troy Murphy, PF
1400000,2003,Corie Blount, PF
1400000,2003,Brian Shaw, G
1400000,2003,Calbert Cheaney, SG
1400000,2003,Monty Williams, SF
1376000,2003,Jason Collier, C
1300000,2003,Hedo Turkoglu, SF
1300000,2003,Bryce Drew, PG
1271000,2003,Kirk Haston, F
1235000,2003,Desmond Mason, SF
1208000,2003,Michael Bradley, PF
1174000,2003,Quentin Richardson, SF
1147000,2003,Jason Collins, C
1126000,2003,Jamaal Magloire, C
1100000,2003,Danny Ferry, F
1100000,2003,Fred Hoiberg, SG
1100000,2003,Don Reid, F
1100000,2003,Mark Bryant, F
1096000,2003,Zach Randolph, F
1081000,2003,Speedy Claxton, PG
1033000,2003,Morris Peterson, SG
1030000,2003,Michael Jordan, G
1009000,2003,Joseph Forte, G
1000000,2003,Kevin Willis, C
992000,2003,Donnell Harvey, PF
969000,2003,Jeryl Sasser, G
956000,2003,DeShawn Stevenson, SG
930000,2003,Brandon Armstrong, SG
914000,2003,Dalibor Bagaric, C
893000,2003,Andrei Kirilenko, SF
877000,2003,Jake Tsakalidis, C
852000,2003,Mamadou N'diaye, C
824000,2003,Bruce Bowen, SF
824000,2003,Cherokee Parks, PF
824000,2003,Emanual Davis, G
817000,2003,Mark Madsen, PF
805000,2003,Jamaal Tinsley, PG
805000,2003,Primoz Brezec, C
800000,2003,Tony Parker, G
749000,2003,Milt Palacio, PG
714000,2003,Gerald Wallace, SF
700000,2003,Jacque Vaughn, PG
700000,2003,Earl Boykins, PG
637000,2003,Vladimir Stepania, C
637000,2003,Mark Blount, C
612000,2003,Amal McCaskill, C
612000,2003,Charles Smith, SG
587000,2003,Ryan Bowen, SF
587000,2003,Jake Voskuhl, C
587000,2003,Stephen Jackson, SF
587000,2003,Olumide Oyedeji, C
526000,2003,Predrag Drobnjak, C
512000,2003,Gilbert Arenas, PG
512000,2003,Damone Brown, PF
512000,2003,Terence Morris, F
512000,2003,Jamison Brewer, PG
512000,2003,Trenton Hassell, SF
512000,2003,Alton Ford, SF
512000,2003,Jeff Trepagnier, SG
512000,2003,Brian Scalabrine, PF
22400000,2002,Kevin Garnett, PF
21428000,2002,Shaquille O'Neal, C
18756000,2002,Alonzo Mourning, C
18750000,2002,Juwan Howard, PF
18083000,2002,Scottie Pippen, SF
17500000,2002,Karl Malone, PF
14400000,2002,Rasheed Wallace, PF
14315000,2002,Dikembe Mutombo, C
12926000,2002,Gary Payton, PG
12770000,2002,Shawn Kemp, C
12750000,2002,Chris Webber, C
12375000,2002,Damon Stoudamire, PG
12045000,2002,Reggie Miller, SG
11700000,2002,Antonio McDyess, PF
11250000,2002,Antoine Walker, PF
11250000,2002,Shareef Abdur-Rahim, PF
11250000,2002,Allen Iverson, SG
11250000,2002,Latrell Sprewell, SG
11250000,2002,Vin Baker, PF
11250000,2002,Zydrunas Ilgauskas, C
11250000,2002,Anfernee Hardaway, SF
11250000,2002,Ray Allen, SG
11250000,2002,Kobe Bryant, SF
11250000,2002,Stephon Marbury, PG
11000000,2002,Antonio Davis, PF
10865000,2002,Tracy McGrady, SG
10865000,2002,Tim Duncan, C
10865000,2002,Jalen Rose, SG
10865000,2002,Keith Van Horn, PF
10865000,2002,Grant Hill, SF
10625000,2002,Michael Finley, SG
10444000,2002,Vlade Divac, C
10113000,2002,Tom Gugliotta, PF
10080000,2002,Eddie Jones, SG
10009000,2002,Brian Grant, PF
10000000,2002,Allan Houston, SG
9675000,2002,Tim Thomas, PF
9500000,2002,David Robinson, C
9250000,2002,Terrell Brandon, PG
9093000,2002,Nick Van Exel, PG
9000000,2002,Steve Smith, SG
8990000,2002,Glenn Robinson, SF
8800000,2002,Glen Rice, SF
8710000,2002,Derrick Coleman, PF
8593000,2002,Theo Ratliff, C
8440000,2002,Jason Kidd, PG
8350000,2002,Kenny Anderson, PG
8142000,2002,Matt Geiger, C
8050000,2002,Toni Kukoc, SF
8000000,2002,John Stockton, G
7975000,2002,Elden Campbell, C
7656000,2002,Clifford Robinson, PF
7167000,2002,Kerry Kittles, SG
7010000,2002,Dale Davis, PF
6975000,2002,Jamal Mashburn, SF
6933000,2002,Greg Ostertag, C
6600000,2002,Tyrone Hill, PF
6555000,2002,Bo Outlaw, PF
6545000,2002,Charles Oakley, PF
6510000,2002,Donyell Marshall, PF
6500000,2002,Alan Henderson, PF
6495000,2002,Derek Anderson, SG
6404000,2002,P.J. Brown, PF
6325000,2002,Jermaine O'Neal, C
6310000,2002,Austin Croshere, PF
6300000,2002,Wesley Person, SF
6250000,2002,Marcus Camby, C
6235000,2002,Erick Dampier, C
6066000,2002,Ron Mercer, SG
6048000,2002,Kelvin Cato, C
6000000,2002,Derrick McKey, F
5750000,2002,Steve Nash, PG
5695000,2002,Isaac Austin, C
5500000,2002,Jerry Stackhouse, SF
5500000,2002,Shandon Anderson, SF
5500000,2002,Lorenzen Wright, PF
5401000,2002,Nick Anderson, F
5400000,2002,Mookie Blaylock, G
5400000,2002,Chris Mills, SF
5350000,2002,Alvin Williams, PG
5300000,2002,Robert Horry, PF
5205000,2002,Eddie Robinson, SF
5200000,2002,Chris Childs, G
5142000,2002,Bryon Russell, SF
5110000,2002,Charlie Ward, PG
5062000,2002,Tariq Abdul-Wahad, SF
5061000,2002,Hakeem Olajuwon, C
5000000,2002,Jerome Williams, PF
5000000,2002,Doug Christie, SG
5000000,2002,Walt Williams, F
5000000,2002,Peja Stojakovic, SF
4913000,2002,Bob Sura, PG
4812000,2002,Jason Caffey, F
4781000,2002,Howard Eisley, PG
4762000,2002,Vitaly Potapenko, C
4680000,2002,Brent Barry, SG
